State,Year,1: Opportunity,1A: Poverty,1B: Employment,1C: Community vitality,1D: Education,1Di: 8th grade test scores,2: Health & Environment,2A: Physical health,2B: Mental health ,2C: Environmental health,3: Freedom,4: Community & Relationships,4A: Community life,4Aii: Religious Engagement,4B: Family life,5: Living Standard,5A: Current living standard,5B: Improvement in living standard,5Bii: Perceived improvement in living standard,6: Peace & Security,Summary Score
Nebraska,2008,6.021711649300867,5.511213828627632,8.678185041134235,4.222063057427941,5.675384670013656,9.625347074489326,7.692990443956517,7.131690599880701,6.84448073198885,9.102799999999998,5.315785729220056,7.182832891074588,8.56253248588065,7.152128403987835,5.803133296268523,6.820182516712479,8.34485475402018,5.296530467294216,,6.634901881762074,6.1882737249339845
Nevada,2008,5.401027657750782,6.522568409930565,6.203932259071742,3.71645325103501,5.187744960622011,8.932626478345586,6.962555884052489,7.1746009854908,5.058666666666666,8.6544,5.6382509303021315,5.084611835986445,5.311027595842719,5.232639975767453,4.858196076130171,5.194300240361073,7.633621886994746,2.729593363094616,,5.013267955025576,5.114781333312752
New Hampshire,2008,6.527975223755658,8.309312782538871,8.08235411504642,3.6812878834356257,6.045100913678734,9.711951874911517,7.592306742730286,7.434245064104817,6.3138751640860376,9.0288,6.090452695031237,5.842046896771302,5.780716580494536,4.409125117434363,5.903377213048068,6.144132134715155,7.813449316950727,4.586149861120045,,7.675382129363074,6.4325941957038095
New Jersey,2008,6.006810262020265,7.4887380560723775,6.702288988274726,3.055246667643696,6.793265214778081,9.620719342505838,7.927907608017982,7.535583044223027,7.21433977983092,9.0338,3.669867761534404,5.890224102260421,5.777708290067073,6.115632997712254,6.002739914453771,6.485715734844304,8.116223395443843,4.966330695654826,,6.611128150595582,6.075925638306012
New Mexico,2008,4.619495727856417,1.9251381877374167,6.16730341747092,4.070866551971079,6.33013719962964,8.917257667653939,7.000900445184334,7.17456800221967,5.178333333333334,8.6498,5.315546737426631,5.84402315219884,7.321581726562193,7.012355927782567,4.366464577835487,6.440527477440139,7.672715470926061,5.237282529905879,,5.115541035048185,5.738405548201058
New York,2008,4.78213599960408,3.834714691473949,5.804777712241024,4.037083061930988,5.465716020358879,9.310796133335504,7.841590515237272,7.420510007650573,7.226261538061242,8.878,2.519528048541054,5.505481416030681,5.250872771135144,5.666382357895275,5.760090060926219,6.333857989125952,7.636276547760167,5.095541085277202,,6.424822108941073,5.554711119654668
North Carolina,2008,4.5400909993192,3.558759760291487,5.442213059280857,3.9278842406496324,5.265572932328859,9.20258662853615,7.357090369654315,6.744988765349696,6.363482343613247,8.9628,5.414666857499573,6.39189605764863,7.078835382439243,8.138650967661674,5.704956732858015,5.76346337121573,7.552387792073696,4.0154582570004225,,4.8484466689699435,5.808865862103768
North Dakota,2008,6.122184513659178,4.4887915809264465,8.881452232939294,5.343996433190588,5.774874127131069,9.769027618282873,7.519807284224235,7.089169838792694,6.445052013880014,9.0252,5.612064997577363,7.064364672772967,7.862346621092681,7.010965837009558,6.266382724453252,7.336754514705131,8.39674582094169,6.271178015036018,,7.407773256756789,6.271227522831421
Ohio,2008,4.849077277467365,3.672248327724449,6.0771318883423175,2.6228124777370447,7.029855485910825,9.594350112327776,7.325070744999253,6.7646125287299945,6.300599706267765,8.91,4.695568677253469,6.210228427150277,6.9857534542768125,6.567357032479386,5.43470340002374,5.674211281935234,7.5505549727911045,3.8170813212060617,,5.891744385093142,5.466923321298236
Oklahoma,2008,4.947724955237201,3.248194270686382,6.32191922348045,4.775058680591589,5.454458260819627,9.152692869557757,6.963237379485214,6.416093238260268,5.749818900195375,8.7238,5.58234468275665,6.351854260221419,7.48456325001456,7.917555189482222,5.219145270428278,7.329496483564414,7.905053544397835,6.868415437781277,,4.826291172925026,5.922277106383959
Oregon,2008,5.536225861543626,4.983402812682325,6.276783045262224,4.139240472393545,6.759001316114019,9.484278010149874,7.521727669107467,7.352083081405939,6.115699925916459,9.097400000000002,5.252753473140469,6.342422397686324,6.894363819403573,5.251289516395011,5.790480975969076,6.1396822259503825,7.560418203466485,4.838555851207112,,6.2711196187641685,6.113009759299627
Pennsylvania,2008,5.394706872663636,4.840067860671121,6.339785054348622,3.6680991103174683,6.739393295056506,9.544145864718885,7.47267024599926,6.916866123293669,6.46734461470411,9.0338,4.949605008980448,6.346780437105979,6.866822776455557,6.782810975372031,5.8267380977564,6.220501352751734,7.790645700771703,4.689247362096152,,6.2023251185123796,5.894491187775584
Rhode Island,2008,4.220263069621056,4.038949926037931,5.542736621365631,2.5569432259275846,4.759092819534393,9.145591537025194,7.746432629954944,7.6578375241305965,6.611460365734232,8.97,4.333571673562468,5.55170553830471,5.830944599913421,5.441395936594402,5.272466476696002,6.093952799001994,7.704633598489757,4.509762955295438,,6.916742444257837,5.346993186377648
South Carolina,2008,4.437031691601253,2.977953937792156,5.120666944575887,4.161768991868656,5.519642576575804,9.131185927762102,7.320396017470062,6.57085501280909,6.425933039601098,8.9644,5.420983153029029,6.3030021214214935,7.5918593235250125,8.53509426853438,5.014144919317975,5.843000488735061,7.404794234035911,4.288726525324167,,3.915543635317038,5.4895618533605335
South Dakota,2008,5.850059740900385,4.111930964168245,8.801070052071614,4.6791103076374005,5.810755851803529,9.719314986866333,7.351395564575317,7.035356218427563,5.991230475298387,9.0276,5.804559839337953,7.240037944769315,8.58226287116534,7.846377939107998,5.897813018373288,7.108084673205413,8.392042182988192,5.825905038286572,,7.299358183756884,6.452383771962198
Tennessee,2008,4.269181054425781,2.869100999727362,5.561762243136795,3.6522960843506325,5.016851415850553,9.168359124300077,7.099161893442801,6.46859293393915,5.89109274638925,8.9378,5.963599015275074,6.4559982509292215,7.40665725160657,8.592821239980701,5.505339250251874,5.7879835108446125,7.6277723711485175,3.9930458765717334,,4.595102266976633,5.504141938013211
Texas,2008,5.175247683196355,3.386047610111339,6.48861155106061,5.145267417627994,5.6926197964512255,9.372049579436137,7.470967618555019,6.8632612445610475,6.622441611104011,8.9272,5.360285273880074,6.215193179969402,6.829958668715729,7.867555189482222,5.600427691223074,6.7826790204520835,7.96659862927366,5.641652560616753,,4.653001454749215,5.90030287487962
Utah,2008,7.059676121459548,7.998625173675682,8.21255442646265,5.356709935263591,6.675773293094489,9.49472834663122,7.602962844115881,7.636646481946243,5.854642050401398,9.317599999999999,5.239920057428973,8.200296227444243,9.225,8.45,7.175592454888486,6.499903514342139,7.656962825884178,5.419709953151073,,6.823292358577344,6.721225088712159
Vermont,2008,5.793776452614676,6.07243994122452,7.706403962722128,3.6937244429981657,5.702537463513889,9.861831382765612,7.583388075574511,7.5833744839343815,6.185189742789151,8.9816,4.609373284170668,5.967234770962881,6.460609564098589,3.9556498905018405,5.473859977827172,5.9964735197450985,7.644150678537081,4.352430692832793,,7.478672073210852,6.208752328010746
Virginia,2008,6.002867136663509,6.440283173193523,7.703186196795942,4.270519054136878,5.602535615144364,9.57395243257599,7.617164951843857,7.22555024082746,6.511344614704112,9.1146,5.4090352242366855,6.593713996666187,7.180707783400968,6.9824498739796494,6.006720209931405,6.281034968038066,8.0672356909338,4.522497531798556,,6.207136722117678,6.205416451821942
Washington,2008,5.514175635423072,6.312875666030811,7.124660692943446,4.645483691618885,3.98829767685441,9.508730524700406,7.592743582054774,7.2839555820782795,6.324875164086037,9.1694,5.056308077800415,6.348540489299684,6.852628810382703,5.218187864857178,5.844452168216666,6.911954141827845,8.148931199868652,5.773607155325829,,5.828141093514641,5.714841898715562
West Virginia,2008,3.7095641140102873,2.1096025031872703,5.553847242865327,2.698549502154954,4.493450366350673,9.019953224839695,6.933427754015327,6.32448194415382,5.923601317892161,8.5522,4.681698298146956,6.154144419878388,6.9213723369317295,7.420777944615393,5.386916502825046,6.210419069314553,7.24686442536929,5.227673200892234,,6.165754506430084,5.644636868205755
Wisconsin,2008,6.342047199996329,6.04650291065269,7.4291806836383145,3.53816813495849,8.358396303175985,9.561783311754079,7.624370902319664,7.267386846885103,6.41832586007389,9.1874,4.703308321513239,6.471480445025229,7.122928956678144,6.2121034559832164,5.820031933372314,5.943462318033382,7.81320867156347,4.135557546054002,,6.537693433646335,6.146387587937984
Wyoming,2008,6.216369388860583,6.155750318766089,8.562865273939886,5.514086536564307,4.640076933922405,9.606246617502789,7.165275045008931,7.23849180169346,5.4223333333333334,8.834999999999999,5.232374632625492,6.246279001314282,6.680684061032597,5.906849879487046,5.811873941595968,7.75270168122243,8.9685,6.466613711442152,,7.254380185824995,6.371204484244596
Alabama,2007,5.292806804593258,2.549833715192604,5.821835354142686,9.694178067251515,5.501211357096695,8.775261227274914,7.377702396268821,6.400831257199495,,,5.001693421326079,6.380121307165374,,,5.412066157664031,5.870220509671419,,,,5.423524686269771,5.76547525952902
Alaska,2007,6.625264735974036,8.164396735327918,7.796268146970694,6.5976641743177336,4.385761912748237,9.452156322799663,6.8351355476241,6.956154114421271,,,5.705276662213086,6.702781017097893,,,6.079220928564023,6.190887179814286,,,,5.121099533869402,6.038403144719027
Arizona,2007,6.484595143404899,4.64369265528163,6.372978701953186,9.480230073261064,6.324670673619562,8.975296365679775,6.921951335179536,7.278229565288583,,,5.631841255140865,6.816162806004496,,,5.8453712334591,6.525022880438665,,,,5.140287535233531,6.2707332573336805
Arkansas,2007,4.875387699824346,2.7692176643605535,5.550424986128039,7.355856855694004,4.81353534669705,9.052320646213124,7.685704284543542,6.6347399141905505,,,4.9633822489032084,5.862848087310878,,,5.0603507593279655,5.786999554601597,,,,4.752089544806354,5.624354256404653
California,2007,6.098327571399162,5.913047890936874,6.3904729892454055,6.943425554902091,5.972309489398126,8.798198753341982,7.900351601253078,7.587208525773811,,,3.7666033166281565,5.851562757974375,,,5.565900111021952,6.126569235615079,,,,5.377692940669015,5.787280740241916
Colorado,2007,6.795832091965981,6.065997858842694,8.311240249654164,7.647817946780964,5.502361917105059,9.5451959981738,7.458645429426358,7.990736959617635,,,5.761794806025113,6.574576262759022,,,5.86748338778676,6.180503982806994,,,,6.563871806924228,6.461586442558649
Connecticut,2007,6.459317105464288,7.780848936261401,7.155378163994797,4.779512454729828,6.269323836025575,9.437861868446968,8.281607060245301,7.760620174730891,,,4.721892313170628,6.474717775135647,,,5.754799993411152,6.34536731209949,,,,6.838320693313978,6.346988817778029
Delaware,2007,6.133114636551261,6.40419489287714,7.13270116720222,4.612066556276843,6.667412391413737,9.33634105584049,7.870426982155857,6.935377866326763,,,4.914189133919146,5.711540409717668,,,5.212414462906621,5.322457286547726,,,,4.611375727213735,5.689747215315425
Florida,2007,6.631527591869748,4.90593144575391,6.390522851079724,8.69287387689431,7.7439231452225545,9.133477740004388,7.778124640231638,7.4259178013798985,,,5.262245630628509,5.331730978140354,,,4.904038767823074,6.147783282615052,,,,4.101466271882982,5.994534154795386
Georgia,2007,6.142678355923904,4.131109843622387,7.050940111977243,9.961486019587907,5.1516500462873935,9.126106951653433,7.297551079907106,6.783908323739905,,,5.039659324544374,6.368652176147433,,,5.463102919125268,5.989163536370713,,,,4.940002089894779,5.943759766060725
Hawaii,2007,6.971481966772185,8.083645922397812,7.2328295530104505,6.578126323845088,6.790839059466914,8.782426084239779,8.107692794058236,7.783654348692053,,,3.3992951382903938,5.991947718654009,,,6.01368004902532,6.454154243377175,,,,5.98405092041421,6.054434754726121
Idaho,2007,7.459963366194959,6.038850230294331,7.5677036693725865,11.61701718911045,6.921365924627003,9.514511771365425,8.07330847361289,7.348642827257737,,,5.280577818041691,6.947451164335527,,,6.748215350958791,5.92146111153419,,,,7.203868179931392,6.711410140241988
Illinois,2007,5.924281488825363,5.7014253659779754,6.698679234352048,6.659033076992159,4.989137103051663,9.264108449674957,7.970065797295648,7.2321449867120435,,,4.244091638520437,6.26803665337582,,,5.860926973998955,5.7973809746918885,,,,5.67081904146513,5.991761038555915
Indiana,2007,5.849967047519177,4.938430264497895,6.8983873923584085,6.620559330068707,6.082240102673566,9.419334053270266,7.438974941265959,6.966757801207117,,,5.255822192228608,6.680880968877842,,,5.848687192185834,4.960919909278336,,,,6.087193206307677,6.10438671445299
Iowa,2007,6.367490424784317,5.815560112796576,8.128794844481845,5.9245918965076925,5.882456645817239,9.576046680293265,8.255401185305212,7.10751163262875,,,5.342417197279947,7.203162994989637,,,6.022884601529482,5.18868132997786,,,,6.686801169385392,6.0160507460108015
Kansas,2007,6.1580809527372296,5.29622081610404,7.695131170475843,6.129123426259649,6.130524986662106,9.734302627513063,6.910049554913744,6.992216430628613,,,5.464622358991933,7.3724082915488385,,,6.226569488041949,5.9922411680356,,,,5.552140414951793,5.970915604378857
Kentucky,2007,4.690533435981103,2.25918972402446,5.539081250978764,6.213765679185797,5.33883375914543,9.390538500168136,6.824380829666396,6.710953889082386,,,4.764351660470926,7.296230166125434,,,6.399359562871339,5.353188860605339,,,,6.666995819721254,5.894895705734562
Louisiana,2007,4.3180711485776415,1.9088198315076732,6.02459058491375,6.551404869508699,3.224052784144074,8.902496591933206,7.043764551901883,6.4065593329399135,,,4.122278098857174,5.689611056166953,,,4.7951816952704185,7.6632054349499255,,,,3.750344448485257,5.119966048849153
Maine,2007,5.312763508179226,4.976706085324694,6.633282694934456,6.451969469466532,4.241456222452383,9.652730792118051,7.241641378445627,7.3002457148278515,,,4.5778091684796625,6.568546127999949,,,5.978805893743131,4.971834942258216,,,,7.518720559585212,5.522368701723218
Maryland,2007,6.5595047591894255,7.8745646409060095,7.461684188505764,6.521778225374655,5.281408261014541,9.353563272110453,7.670933035625264,7.117168929595658,,,4.380760721046197,6.598312977003327,,,5.677977727475354,5.982671826925589,,,,4.625309189424968,5.453021928111103
Massachusetts,2007,5.90724247509386,5.725464452139905,6.898700308235929,5.4965204468212505,6.026603888792414,9.83055570914451,7.960280390605797,7.7421341906579695,,,4.790247607405263,5.831816593090982,,,6.110411450489533,6.151433976234914,,,,6.467067988515513,6.059046245989101
Michigan,2007,4.976900937598251,4.746287668737466,5.503900762373486,10.036959379561834,5.333728448622629,9.305278015064946,7.708308061313439,6.909416506273466,,,4.714671453681525,6.189223971878285,,,5.649421892626406,4.731803617574844,,,,5.643745246449457,5.468965016759796
Minnesota,2007,6.923445880579425,6.8306763443574665,8.116268782314185,5.505385946061325,8.043965470964748,9.67659288873892,7.890392174687496,7.348308739982061,,,5.171423498455378,6.900522220474143,,,6.091287351264561,5.419087300703352,,,,6.3894438359294705,6.248717262210643
Mississippi,2007,3.9742218286555318,0.4967070487425325,5.133388233255032,7.886433368730335,4.447133144286739,8.630812703676073,7.008277777453982,6.185795498031581,,,4.454758557911093,6.054224003053347,,,4.890016469709484,6.184867580671003,,,,6.113869884037258,5.700617299667766
Missouri,2007,5.192261872009829,4.070359139583913,6.843841793126311,5.100363633672607,5.227386989557391,9.413859132500264,7.1954905610449025,6.865739483024559,,,5.677454381207362,6.544426317101186,,,5.681668601518339,5.143630385015704,,,,5.1694007558452935,5.797513752125769
Montana,2007,5.871044666054431,3.8088130647734313,6.968522072662146,8.07104246004625,5.086573095354482,9.72311781344172,7.4292583766287095,7.524687422484137,,,5.296020810404761,6.586220954888559,,,5.8547792345726375,6.360703038076544,,,,6.609762708299276,6.319479088904575
Nebraska,2007,6.164653706293834,5.549474744536708,8.632434095520614,5.1275210106955855,5.518539097231142,9.619888139468543,7.901192481256517,7.19172614764536,,,5.301347287335761,7.473957279923428,,,6.038337659213376,5.536236368064422,,,,6.360891353896179,6.00579639320753
Nevada,2007,6.733854020740221,7.478012223096842,6.8347395206356065,7.949948499043495,5.1134496911905085,8.892050353076424,7.6577649214773675,7.2454600260567945,,,5.677254483537615,4.914798944346278,,,4.695944885586236,6.344820583109298,,,,4.718309866351064,5.524860234221245
